,locus_tag,left,right,mode,final_state,tf,strand
4677,ECK125274011,1081747,1081762,,,,
4678,ECK125274012,1081886,1081901,,,,
4679,ECK125274013,1103901,1103916,,,,
4680,ECK125274014,1215983,1215998,,,,
4681,ECK125274015,1220544,1220559,,,,
4682,ECK125274016,1224570,1224585,,,,
4683,ECK125274017,1224629,1224644,,,,
4684,ECK125274018,1224650,1224665,,,,
4685,ECK125274019,1224677,1224692,,,,
4686,ECK125274020,1225965,1225980,,,,
4687,ECK125274021,1310358,1310373,,,,
4688,ECK125274022,1311068,1311083,,,,
4689,ECK125274023,1311506,1311521,,,,
4690,ECK125274024,1316611,1316626,,,,
4691,ECK125274025,1316694,1316709,,,,
4692,ECK125274026,1413582,1413597,,,,
4693,ECK125274027,1413652,1413667,,,,
4694,ECK125274028,1482713,1482728,,,,
4695,ECK125274029,1556522,1556537,,,,
4696,ECK125274030,1556674,1556689,,,,
4697,ECK125274031,1616313,1616328,,,,
4698,ECK125274032,1704550,1704565,,,,
4699,ECK125274033,1704653,1704668,,,,
4700,ECK125274034,1704712,1704727,,,,
4701,ECK125274035,1704789,1704804,,,,
4702,ECK125274036,1704798,1704813,,,,
4703,ECK125274037,1716395,1716410,,,,
4704,ECK125274038,1737710,1737725,,,,
4705,ECK125274039,1737851,1737866,,,,
4706,ECK125274040,1741241,1741256,,,,
4707,ECK125274041,1893963,1893978,,,,
4708,ECK125274042,1894043,1894058,,,,
4709,ECK125274043,1901583,1901598,,,,
4710,ECK125274044,1908022,1908037,,,,
4711,ECK125274045,1916009,1916024,,,,
4712,ECK125274046,1916056,1916071,,,,
4713,ECK125274047,1916087,1916102,,,,
4714,ECK125274048,1923434,1923449,,,,
4715,ECK125274049,1923495,1923510,,,,
4716,ECK125274050,1923578,1923593,,,,
4717,ECK125274051,1923604,1923619,,,,
4718,ECK125274052,1923623,1923638,,,,
4719,ECK125274053,1978165,1978180,,,,
4720,ECK125274054,2023597,2023612,,,,
4721,ECK125274055,2023625,2023640,,,,
4722,ECK125274056,2023646,2023661,,,,
4723,ECK125274057,2023669,2023684,,,,
4724,ECK125274058,2043250,2043265,,,,
4725,ECK125274059,2043298,2043313,,,,
4726,ECK125274060,2052914,2052929,,,,
4727,ECK125274061,2053027,2053042,,,,
4728,ECK125274062,2056730,2056745,,,,
4729,ECK125274063,2056794,2056809,,,,
4730,ECK125274064,2056807,2056822,,,,
4731,ECK125274065,2056863,2056878,,,,
4732,ECK125274066,2067760,2067775,,,,
4733,ECK125274067,2068204,2068219,,,,
4734,ECK125274068,2068224,2068239,,,,
4735,ECK125274069,2068234,2068249,,,,
4736,ECK125274070,2068242,2068257,,,,
4737,ECK125274071,2079207,2079222,,,,
4738,ECK125274072,2079278,2079293,,,,
4739,ECK125274073,2079387,2079402,,,,
4740,ECK125274074,2103001,2103016,,,,
4741,ECK125274075,2103008,2103023,,,,
4742,ECK125274076,2103222,2103237,,,,
4743,ECK125274077,2103312,2103327,,,,
4744,ECK125274078,2103364,2103379,,,,
4745,ECK125274079,2103411,2103426,,,,
4746,ECK125274080,2111297,2111312,,,,
4747,ECK125274081,2172746,2172761,,,,
4748,ECK125274082,2172816,2172831,,,,
4749,ECK125274083,2172847,2172862,,,,
4750,ECK125274084,2172914,2172929,,,,
4751,ECK125274085,2172995,2173010,,,,
4752,ECK125274086,2173109,2173124,,,,
4753,ECK125274087,2173159,2173174,,,,
4754,ECK125274088,2175012,2175027,,,,
4755,ECK125274089,2175052,2175067,,,,
4756,ECK125274090,2175118,2175133,,,,
4757,ECK125274091,2175209,2175224,,,,
4758,ECK125274092,2175266,2175281,,,,
4759,ECK125274093,2175272,2175287,,,,
4760,ECK125274094,2175410,2175425,,,,
4761,ECK125274095,2175558,2175573,,,,
4762,ECK125274096,2176160,2176175,,,,
4763,ECK125274097,2176211,2176226,,,,
4764,ECK125274098,2176403,2176418,,,,
4765,ECK125274099,2176690,2176705,,,,
4766,ECK125274100,2177039,2177054,,,,
4767,ECK125274101,2177119,2177134,,,,
4768,ECK125274102,2177141,2177156,,,,
4769,ECK125274103,2185530,2185545,,,,
4770,ECK125274104,2186629,2186644,,,,
4771,ECK125274105,2186638,2186653,,,,
4772,ECK125274106,2186681,2186696,,,,
4773,ECK125274107,2186741,2186756,,,,
4774,ECK125274108,2242225,2242240,,,,
4775,ECK125274109,2261254,2261269,,,,
4776,ECK125274110,2261556,2261571,,,,
4777,ECK125274111,2261658,2261673,,,,
4778,ECK125274112,2261802,2261817,,,,
4779,ECK125274113,2261938,2261953,,,,
4780,ECK125274114,2261971,2261986,,,,
4781,ECK125274115,2262045,2262060,,,,
4782,ECK125274116,2264015,2264030,,,,
4783,ECK125274117,2264051,2264066,,,,
4784,ECK125274118,2264146,2264161,,,,
4785,ECK125274119,2265947,2265962,,,,
4786,ECK125274120,2266035,2266050,,,,
4787,ECK125274121,2266101,2266116,,,,
4788,ECK125274122,2269879,2269894,,,,
4789,ECK125274123,2307102,2307117,,,,
4790,ECK125274124,2307103,2307118,,,,
4791,ECK125274125,2308501,2308516,,,,
4792,ECK125274126,2308509,2308524,,,,
4793,ECK125274127,2308649,2308664,,,,
4794,ECK125274128,2312876,2312891,,,,
4795,ECK125274129,2312897,2312912,,,,
4796,ECK125274130,2312954,2312969,,,,
4797,ECK125274131,2313070,2313085,,,,
4798,ECK125274132,2313183,2313198,,,,
4799,ECK125274133,2313233,2313248,,,,
4800,ECK125274134,2313332,2313347,,,,
4801,ECK125274135,2313430,2313445,,,,
4802,ECK125274136,2404812,2404827,,,,
4803,ECK125274137,2404820,2404835,,,,
4804,ECK125274138,2405126,2405141,,,,
4805,ECK125274139,2405152,2405167,,,,
4806,ECK125274140,2405169,2405184,,,,
4807,ECK125274141,2405340,2405355,,,,
4808,ECK125274142,2405397,2405412,,,,
4809,ECK125274143,2405440,2405455,,,,
4810,ECK125274144,2413321,2413336,,,,
4811,ECK125274145,2445318,2445333,,,,
4812,ECK125274146,2467813,2467828,,,,
4813,ECK125274147,2467849,2467864,,,,
4814,ECK125274148,2470145,2470160,,,,
4815,ECK125274149,2470622,2470637,,,,
4816,ECK125274150,2513078,2513093,,,,
4817,ECK125274151,2551362,2551377,,,,
4818,ECK125274152,2551375,2551390,,,,
4819,ECK125274153,2551382,2551397,,,,
4820,ECK125274154,2551520,2551535,,,,
4821,ECK125274155,2599499,2599514,,,,
4822,ECK125274156,2599825,2599840,,,,
4823,ECK125274157,2599887,2599902,,,,
4824,ECK125274158,2600038,2600053,,,,
4825,ECK125274159,2620772,2620787,,,,
4826,ECK125274160,2659302,2659317,,,,
4827,ECK125274161,2709488,2709503,,,,
4828,ECK125274162,2709944,2709959,,,,
4829,ECK125274163,2709967,2709982,,,,
4830,ECK125274164,2709968,2709983,,,,
4831,ECK125274165,2719072,2719087,,,,
4832,ECK125274166,2719135,2719150,,,,
4833,ECK125274167,2734032,2734047,,,,
4834,ECK125274168,2734045,2734060,,,,
4835,ECK125274169,2734074,2734089,,,,
4836,ECK125274170,2739964,2739979,,,,
4837,ECK125274171,2739998,2740013,,,,
4838,ECK125274172,2740018,2740033,,,,
4839,ECK125274173,2740043,2740058,,,,
4840,ECK125274174,2740070,2740085,,,,
4841,ECK125274175,2788542,2788557,,,,
4842,ECK125274176,2788670,2788685,,,,
4843,ECK125274177,2788684,2788699,,,,
4844,ECK125274178,2788718,2788733,,,,
4845,ECK125274179,2800196,2800211,,,,
4846,ECK125274180,2800222,2800237,,,,
4847,ECK125274181,2800304,2800319,,,,
4848,ECK125274182,2800541,2800556,,,,
4849,ECK125274183,2800620,2800635,,,,
4850,ECK125274184,2800672,2800687,,,,
4851,ECK125274185,2800710,2800725,,,,
4852,ECK125274186,2800742,2800757,,,,
4853,ECK125274187,2911894,2911909,,,,
4854,ECK125274188,2912047,2912062,,,,
4855,ECK125274189,2924755,2924770,,,,
4856,ECK125274190,2924781,2924796,,,,
4857,ECK125274191,2924815,2924830,,,,
4858,ECK125274192,2924828,2924843,,,,
4859,ECK125274193,2925028,2925043,,,,
4860,ECK125274194,2934236,2934251,,,,
4861,ECK125274195,2943423,2943438,,,,
4862,ECK125274196,2985433,2985448,,,,
4863,ECK125274197,2985437,2985452,,,,
4864,ECK125274198,2985478,2985493,,,,
4865,ECK125274199,3015094,3015109,,,,
4866,ECK125274200,3015173,3015188,,,,
4867,ECK125274201,3015746,3015761,,,,
4868,ECK125274202,3015768,3015783,,,,
4869,ECK125274203,3055399,3055414,,,,
4870,ECK125274204,3055689,3055704,,,,
4871,ECK125274205,3093503,3093518,,,,
4872,ECK125274206,3105638,3105653,,,,
4873,ECK125274207,3151086,3151101,,,,
4874,ECK125274208,3151688,3151703,,,,
4875,ECK125274209,3151713,3151728,,,,
4876,ECK125274210,3151725,3151740,,,,
4877,ECK125274211,3151783,3151798,,,,
4878,ECK125274212,3173157,3173172,,,,
4879,ECK125274213,3173196,3173211,,,,
4880,ECK125274214,3173214,3173229,,,,
4881,ECK125274215,3173215,3173230,,,,
4882,ECK125274216,3173234,3173249,,,,
4883,ECK125274217,3173270,3173285,,,,
4884,ECK125274218,3179956,3179971,,,,
4885,ECK125274219,3180011,3180026,,,,
4886,ECK125274220,3180101,3180116,,,,
4887,ECK125274221,3184959,3184974,,,,
4888,ECK125274222,3194712,3194727,,,,
4889,ECK125274223,3194910,3194925,,,,
4890,ECK125274224,3215360,3215375,,,,
4891,ECK125274225,3215474,3215489,,,,
4892,ECK125274226,3215557,3215572,,,,
4893,ECK125274227,3238277,3238292,,,,
4894,ECK125274228,3278230,3278245,,,,
4895,ECK125274229,3336782,3336797,,,,
4896,ECK125274230,3336832,3336847,,,,
4897,ECK125274231,3336858,3336873,,,,
4898,ECK125274232,3336887,3336902,,,,
4899,ECK125274233,3336952,3336967,,,,
4900,ECK125274234,3336989,3337004,,,,
4901,ECK125274235,3337015,3337030,,,,
4902,ECK125274236,3337398,3337413,,,,
4903,ECK125274237,3338987,3339002,,,,
4904,ECK125274238,3339037,3339052,,,,
4905,ECK125274239,3343215,3343230,,,,
4906,ECK125274240,3432500,3432515,,,,
4907,ECK125274241,3438172,3438187,,,,
4908,ECK125274242,3445488,3445503,,,,
4909,ECK125274243,3445730,3445745,,,,
4910,ECK125274244,3445862,3445877,,,,
4911,ECK125274245,3446030,3446045,,,,
4912,ECK125274246,3491356,3491371,,,,
4913,ECK125274247,3492333,3492348,,,,
4914,ECK125274248,3540029,3540044,,,,
4915,ECK125274249,3540143,3540158,,,,
4916,ECK125274250,3540298,3540313,,,,
4917,ECK125274251,3540370,3540385,,,,
4918,ECK125274252,3545850,3545865,,,,
4919,ECK125274253,3545909,3545924,,,,
4920,ECK125274254,3546016,3546031,,,,
4921,ECK125274255,3546066,3546081,,,,
4922,ECK125274256,3546124,3546139,,,,
4923,ECK125274257,3546142,3546157,,,,
4924,ECK125274258,3546234,3546249,,,,
4925,ECK125274259,3546303,3546318,,,,
4926,ECK125274260,3581578,3581593,,,,
4927,ECK125274261,3594116,3594131,,,,
4928,ECK125274262,3597533,3597548,,,,
4929,ECK125274263,3609196,3609211,,,,
4930,ECK125274264,3609215,3609230,,,,
4931,ECK125274265,3634323,3634338,,,,
4932,ECK125274266,3634921,3634936,,,,
4933,ECK125274267,3653432,3653447,,,,
4934,ECK125274268,3653525,3653540,,,,
4935,ECK125274269,3653666,3653681,,,,
4936,ECK125274270,3653820,3653835,,,,
4937,ECK125274271,3653839,3653854,,,,
4938,ECK125274272,3654015,3654030,,,,
4939,ECK125274273,3657055,3657070,,,,
4940,ECK125274274,3657423,3657438,,,,
4941,ECK125274275,3657667,3657682,,,,
4942,ECK125274276,3657714,3657729,,,,
4943,ECK125274277,3658202,3658217,,,,
4944,ECK125274278,3658260,3658275,,,,
4945,ECK125274279,3658498,3658513,,,,
4946,ECK125274280,3658945,3658960,,,,
4947,ECK125274281,3671757,3671772,,,,
4948,ECK125274282,3672294,3672309,,,,
4949,ECK125274283,3672409,3672424,,,,
4950,ECK125274284,3672458,3672473,,,,
4951,ECK125274285,3719673,3719688,,,,
4952,ECK125274286,3730833,3730848,,,,
4953,ECK125274287,3737042,3737057,,,,
4954,ECK125274288,3737194,3737209,,,,
4955,ECK125274289,3737311,3737326,,,,
4956,ECK125274290,3737332,3737347,,,,
4957,ECK125274291,3744201,3744216,,,,
4958,ECK125274292,3744205,3744220,,,,
4959,ECK125274293,3811517,3811532,,,,
4960,ECK125274294,3811685,3811700,,,,
4961,ECK125274295,3811871,3811886,,,,
4962,ECK125274296,3812004,3812019,,,,
4963,ECK125274297,3812013,3812028,,,,
4964,ECK125274298,3812359,3812374,,,,
4965,ECK125274299,3828930,3828945,,,,
4966,ECK125274300,3828989,3829004,,,,
4967,ECK125274301,3829002,3829017,,,,
4968,ECK125274302,3829185,3829200,,,,
4969,ECK125274303,3919695,3919710,,,,
4970,ECK125274304,3919850,3919865,,,,
4971,ECK125274305,3919923,3919938,,,,
4972,ECK125274306,3919967,3919982,,,,
4973,ECK125274307,3919975,3919990,,,,
4974,ECK125274308,3920113,3920128,,,,
4975,ECK125274309,3920164,3920179,,,,
4976,ECK125274310,3920180,3920195,,,,
4977,ECK125274311,3920217,3920232,,,,
4978,ECK125274312,3920385,3920400,,,,
4979,ECK125274313,3920538,3920553,,,,
4980,ECK125274314,3937105,3937120,,,,
4981,ECK125274315,3937144,3937159,,,,
4982,ECK125274316,3967588,3967603,,,,
4983,ECK125274317,3967661,3967676,,,,
4984,ECK125274318,3983023,3983038,,,,
4985,ECK125274319,4018573,4018588,,,,
4986,ECK125274320,4018593,4018608,,,,
4987,ECK125274321,4018671,4018686,,,,
4988,ECK125274322,4018713,4018728,,,,
4989,ECK125274323,4018822,4018837,,,,
4990,ECK125274324,4049959,4049974,,,,
4991,ECK125274325,4049960,4049975,,,,
4992,ECK125274326,4050481,4050496,,,,
4993,ECK125274327,4056359,4056374,,,,
4994,ECK125274328,4056595,4056610,,,,
4995,ECK125274329,4056615,4056630,,,,
4996,ECK125274330,4086041,4086056,,,,
4997,ECK125274331,4105785,4105800,,,,
4998,ECK125274332,4105916,4105931,,,,
4999,ECK125274333,4106046,4106061,,,,
5000,ECK125274334,4111569,4111584,,,,
5001,ECK125274335,4111577,4111592,,,,
5002,ECK125274336,4118607,4118622,,,,
5003,ECK125274337,4118670,4118685,,,,
5004,ECK125274338,4118751,4118766,,,,
5005,ECK125274339,4118757,4118772,,,,
5006,ECK125274340,4118777,4118792,,,,
5007,ECK125274341,4128305,4128320,,,,
5008,ECK125274342,4128377,4128392,,,,
5009,ECK125274343,4128677,4128692,,,,
5010,ECK125274344,4160715,4160730,,,,
5011,ECK125274345,4160824,4160839,,,,
5012,ECK125274346,4160829,4160844,,,,
5013,ECK125274347,4161051,4161066,,,,
5014,ECK125274348,4161180,4161195,,,,
5015,ECK125274349,4179878,4179893,,,,
5016,ECK125274350,4179894,4179909,,,,
5017,ECK125274351,4179992,4180007,,,,
5018,ECK125274352,4180110,4180125,,,,
5019,ECK125274353,4180488,4180503,,,,
5020,ECK125274354,4180505,4180520,,,,
5021,ECK125274355,4193547,4193562,,,,
5022,ECK125274356,4201742,4201757,,,,
5023,ECK125274357,4214241,4214256,,,,
5024,ECK125274358,4215556,4215571,,,,
5025,ECK125274359,4216962,4216977,,,,
5026,ECK125274360,4218688,4218703,,,,
5027,ECK125274361,4268729,4268744,,,,
5028,ECK125274362,4268808,4268823,,,,
5029,ECK125274363,4269003,4269018,,,,
5030,ECK125274364,4269113,4269128,,,,
5031,ECK125274365,4269145,4269160,,,,
5032,ECK125274366,4326838,4326853,,,,
5033,ECK125274367,4329395,4329410,,,,
5034,ECK125274368,4330326,4330341,,,,
5035,ECK125274369,4330471,4330486,,,,
5036,ECK125274370,4330520,4330535,,,,
5037,ECK125274371,4330562,4330577,,,,
5038,ECK125274372,4330606,4330621,,,,
5039,ECK125274373,4368449,4368464,,,,
5040,ECK125274374,4372119,4372134,,,,
5041,ECK125274375,4372598,4372613,,,,
5042,ECK125274376,4372686,4372701,,,,
5043,ECK125274377,4372746,4372761,,,,
5044,ECK125274378,4390953,4390968,,,,
5045,ECK125274379,4391504,4391519,,,,
5046,ECK125274380,4391564,4391579,,,,
5047,ECK125274381,4391629,4391644,,,,
5048,ECK125274382,4441703,4441718,,,,
5049,ECK125274383,4441756,4441771,,,,
5050,ECK125274384,4441763,4441778,,,,
5051,ECK125274385,4479941,4479956,,,,
5052,ECK125274386,4542489,4542504,,,,
5053,ECK125274387,4542777,4542792,,,,
5054,ECK125274388,4543354,4543369,,,,
5055,ECK125274389,4543813,4543828,,,,
5056,ECK125274390,4543845,4543860,,,,
5057,ECK125274391,4543988,4544003,,,,
5058,ECK125274392,4544250,4544265,,,,
5059,ECK125274393,4544290,4544305,,,,
5060,ECK125274394,4544403,4544418,,,,
5061,ECK125274395,4605286,4605301,,,,
5062,ECK125274396,4607686,4607701,,,,
5063,ECK125274397,4607787,4607802,,,,
5064,ECK125274398,4634374,4634389,,,,
5065,ECK125274399,4634447,4634462,,,,
5066,ECK125274400,312738,312755,,,,
5067,ECK125274401,406906,406923,,,,
5068,ECK125274402,468280,468297,,,,
5069,ECK125274403,710690,710707,,,,
5070,ECK125274404,710763,710780,,,,
5071,ECK125274405,711397,711414,,,,
5072,ECK125274406,794701,794718,,,,
5073,ECK125274407,890632,890649,,,,
5074,ECK125274408,909253,909270,,,,
5075,ECK125274409,911017,911034,,,,
5076,ECK125274410,911127,911144,,,,
5077,ECK125274411,1115585,1115602,,,,
5078,ECK125274412,1335724,1335741,,,,
5079,ECK125274413,1440878,1440895,,,,
5080,ECK125274414,1621228,1621245,,,,
5081,ECK125274415,1686682,1686699,,,,
5082,ECK125274416,1908628,1908645,,,,
5083,ECK125274417,1943148,1943165,,,,
5084,ECK125274418,1943214,1943231,,,,
5085,ECK125274419,1943452,1943469,,,,
5086,ECK125274420,2250758,2250775,,,,
5087,ECK125274421,2251546,2251563,,,,
5088,ECK125274422,2530231,2530248,,,,
5089,ECK125274423,2530316,2530333,,,,
5090,ECK125274424,3039776,3039793,,,,
5091,ECK125274425,3086430,3086447,,,,
5092,ECK125274426,3086499,3086516,,,,
5093,ECK125274427,3086510,3086527,,,,
5094,ECK125274428,3103913,3103930,,,,
5095,ECK125274429,3104109,3104126,,,,
5096,ECK125274430,3168413,3168430,,,,
5097,ECK125274431,3348447,3348464,,,,
5098,ECK125274432,3654585,3654602,,,,
5099,ECK125274433,3654604,3654621,,,,
5100,ECK125274434,3672064,3672081,,,,
5101,ECK125274435,3841651,3841668,,,,
5102,ECK125274436,4100709,4100726,,,,
5103,ECK125274437,4101700,4101717,,,,
5104,ECK125274438,4101750,4101767,,,,
5105,ECK125274439,4114547,4114564,,,,
5106,ECK125274440,638626,638645,,,,
5107,ECK125274441,638849,638868,,,,
5108,ECK125274442,639794,639813,,,,
5109,ECK125274443,848988,849007,,,,
5110,ECK125274444,849003,849022,,,,
5111,ECK125274445,849052,849071,,,,
5112,ECK125274446,890743,890762,,,,
5113,ECK125274447,890814,890833,,,,
5114,ECK125274448,890829,890848,,,,
5115,ECK125274449,890836,890855,,,,
5116,ECK125274450,890845,890864,,,,
5117,ECK125274451,1743532,1743551,,,,
5118,ECK125274452,1763975,1763994,,,,
5119,ECK125274453,1764428,1764447,,,,
5120,ECK125274454,2071299,2071318,,,,
5121,ECK125274455,2071306,2071325,,,,
5122,ECK125274456,2071331,2071350,,,,
5123,ECK125274457,2071338,2071357,,,,
5124,ECK125274458,2512606,2512625,,,,
5125,ECK125274459,2718603,2718622,,,,
5126,ECK125274460,3184781,3184800,,,,
5127,ECK125274461,3884470,3884489,,,,
5128,ECK125274462,4012806,4012825,,,,
5129,ECK125274463,4158417,4158436,,,,
5130,ECK125274464,4158455,4158474,,,,
5131,ECK125274465,4327050,4327069,,,,
5132,ECK125274466,4540678,4540697,,,,
5133,ECK125274467,4605424,4605443,,,,
5134,ECK125274468,4605765,4605784,,,,
5135,ECK125274469,4605786,4605805,,,,
5136,ECK125274470,511645,511663,,,,
5137,ECK125274471,987133,987151,,,,
5138,ECK125274472,1067745,1067763,,,,
5139,ECK125274473,1544224,1544242,,,,
5140,ECK125274474,1925327,1925345,,,,
5141,ECK125274475,1978368,1978386,,,,
5142,ECK125274476,2002095,2002113,,,,
5143,ECK125274477,2312868,2312886,,,,
5144,ECK125274478,2512986,2513004,,,,
5145,ECK125274479,2803134,2803152,,,,
5146,ECK125274480,3238369,3238387,,,,
5147,ECK125274481,3467094,3467112,,,,
5148,ECK125274482,3655998,3656016,,,,
5149,ECK125274483,3658229,3658247,,,,
5150,ECK125274484,3674597,3674615,,,,
5151,ECK125274485,3867725,3867743,,,,
5152,ECK125274486,3986373,3986391,,,,
5153,ECK125274487,4277585,4277603,,,,
5154,ECK125274488,4439452,4439470,,,,
5155,ECK125274489,4518238,4518256,,,,
5156,ECK125274490,1991788,1991808,,,,
5157,ECK125274491,2058119,2058139,,,,
5158,ECK125274492,2629242,2629262,,,,
5159,ECK125274493,3634799,3634819,,,,
5160,ECK125274494,3653843,3653863,,,,
5161,ECK125274495,3653863,3653883,,,,
5162,ECK125274496,3653895,3653915,,,,
5163,ECK125274497,3653922,3653942,,,,
5164,ECK125274498,3653948,3653968,,,,
5165,ECK125274499,3664642,3664662,,,,
5166,ECK125274500,3664808,3664827,,,,
5167,ECK125274501,3664829,3664848,,,,
5168,ECK125274502,3664848,3664867,,,,
5169,ECK125274503,4605661,4605680,,,,
5170,ECK125274504,3656303,3656320,,,,
5171,ECK125274505,3656734,3656751,,,,
5172,ECK125274506,3656901,3656918,,,,
5173,ECK125274507,3656995,3657012,,,,
5174,ECK125274508,3656997,3657014,,,,
5175,ECK125274509,3657027,3657044,,,,
5176,ECK125274510,3658184,3658201,,,,
5177,ECK125274511,21380,21397,,,,
5178,ECK125274512,83723,83740,,,,
5179,ECK125274513,87844,87861,,,,
5180,ECK125274514,89648,89665,,,,
5181,ECK125274515,89649,89666,,,,
5182,ECK125274516,137178,137195,,,,
5183,ECK125274517,167251,167268,,,,
5184,ECK125274518,167424,167441,,,,
5185,ECK125274519,167425,167442,,,,
5186,ECK125274520,167430,167447,,,,
5187,ECK125274521,167431,167448,,,,
5188,ECK125274522,167436,167453,,,,
5189,ECK125274523,167437,167454,,,,
5190,ECK125274524,167449,167466,,,,
5191,ECK125274525,237017,237034,,,,
5192,ECK125274526,290470,290487,,,,
5193,ECK125274527,290509,290526,,,,
5194,ECK125274528,290510,290527,,,,
5195,ECK125274529,290534,290551,,,,
5196,ECK125274530,290540,290557,,,,
5197,ECK125274531,290541,290558,,,,
5198,ECK125274532,419396,419413,,,,
5199,ECK125274533,419484,419501,,,,
5200,ECK125274534,490824,490841,,,,
5201,ECK125274535,490825,490842,,,,
5202,ECK125274536,490827,490844,,,,
5203,ECK125274537,490831,490848,,,,
5204,ECK125274538,490890,490907,,,,
5205,ECK125274539,490891,490908,,,,
5206,ECK125274540,491182,491199,,,,
5207,ECK125274541,497118,497135,,,,
5208,ECK125274542,497169,497186,,,,
5209,ECK125274543,497174,497191,,,,
5210,ECK125274544,497175,497192,,,,
5211,ECK125274545,612476,612493,,,,
5212,ECK125274546,612652,612669,,,,
5213,ECK125274547,612657,612674,,,,
5214,ECK125274548,612658,612675,,,,
5215,ECK125274549,612663,612680,,,,
5216,ECK125274550,612664,612681,,,,
5217,ECK125274551,612669,612686,,,,
5218,ECK125274552,612676,612693,,,,
5219,ECK125274553,622121,622138,,,,
5220,ECK125274554,622122,622139,,,,
5221,ECK125274555,622184,622201,,,,
5222,ECK125274556,622199,622216,,,,
5223,ECK125274557,622200,622217,,,,
5224,ECK125274558,622205,622222,,,,
5225,ECK125274559,622206,622223,,,,
5226,ECK125274560,622211,622228,,,,
5227,ECK125274561,622212,622229,,,,
5228,ECK125274562,622218,622235,,,,
5229,ECK125274563,622294,622311,,,,
5230,ECK125274564,624719,624736,,,,
5231,ECK125274565,624720,624737,,,,
5232,ECK125274566,624725,624742,,,,
5233,ECK125274567,624726,624743,,,,
5234,ECK125274568,624834,624851,,,,
5235,ECK125274569,624835,624852,,,,
5236,ECK125274570,624838,624855,,,,
5237,ECK125274571,624840,624857,,,,
5238,ECK125274572,624841,624858,,,,
5239,ECK125274573,624846,624863,,,,
5240,ECK125274574,624853,624870,,,,
5241,ECK125274575,624879,624896,,,,
5242,ECK125274576,716384,716401,,,,
5243,ECK125274577,716385,716402,,,,
5244,ECK125274578,739199,739216,,,,
5245,ECK125274579,739400,739417,,,,
5246,ECK125274580,787443,787460,,,,
5247,ECK125274581,787621,787638,,,,
5248,ECK125274582,787622,787639,,,,
5249,ECK125274583,787624,787641,,,,
5250,ECK125274584,787625,787642,,,,
5251,ECK125274585,787627,787644,,,,
5252,ECK125274586,787628,787645,,,,
5253,ECK125274587,842025,842042,,,,
5254,ECK125274588,1161512,1161529,,,,
5255,ECK125274589,1161513,1161530,,,,
5256,ECK125274590,1161518,1161535,,,,
5257,ECK125274591,1161599,1161616,,,,
5258,ECK125274592,1161642,1161659,,,,
5259,ECK125274593,1161643,1161660,,,,
5260,ECK125274594,1161648,1161665,,,,
5261,ECK125274595,1161649,1161666,,,,
5262,ECK125274596,1161654,1161671,,,,
5263,ECK125274597,1161655,1161672,,,,
5264,ECK125274598,1397204,1397221,,,,
5265,ECK125274599,1656319,1656336,,,,
5266,ECK125274600,1656326,1656343,,,,
5267,ECK125274601,1789563,1789580,,,,
5268,ECK125274602,1789570,1789587,,,,
5269,ECK125274603,1789572,1789589,,,,
5270,ECK125274604,1789573,1789590,,,,
5271,ECK125274605,1789575,1789592,,,,
5272,ECK125274606,1789576,1789593,,,,
5273,ECK125274607,1789587,1789604,,,,
5274,ECK125274608,1789588,1789605,,,,
5275,ECK125274609,1789591,1789608,,,,
5276,ECK125274610,1789593,1789610,,,,
5277,ECK125274611,1789594,1789611,,,,
5278,ECK125274612,1789598,1789615,,,,
5279,ECK125274613,1904794,1904811,,,,
5280,ECK125274614,1904819,1904836,,,,
5281,ECK125274615,1905296,1905313,,,,
5282,ECK125274616,1905362,1905379,,,,
5283,ECK125274617,1905374,1905391,,,,
5284,ECK125274618,1905379,1905396,,,,
5285,ECK125274619,1905380,1905397,,,,
5286,ECK125274620,1905682,1905699,,,,
5287,ECK125274621,1905687,1905704,,,,
5288,ECK125274622,1928740,1928757,,,,
5289,ECK125274623,1928741,1928758,,,,
5290,ECK125274624,1941546,1941563,,,,
5291,ECK125274625,2028170,2028187,,,,
5292,ECK125274626,2028171,2028188,,,,
5293,ECK125274627,2028176,2028193,,,,
5294,ECK125274628,2028177,2028194,,,,
5295,ECK125274629,2068088,2068105,,,,
5296,ECK125274630,2068198,2068215,,,,
5297,ECK125274631,2068261,2068278,,,,
5298,ECK125274632,2068267,2068284,,,,
5299,ECK125274633,2068301,2068318,,,,
5300,ECK125274634,2068306,2068323,,,,
5301,ECK125274635,2068541,2068558,,,,
5302,ECK125274636,2068543,2068560,,,,
5303,ECK125274637,2068547,2068564,,,,
5304,ECK125274638,2068549,2068566,,,,
5305,ECK125274639,2068573,2068590,,,,
5306,ECK125274640,2068578,2068595,,,,
5307,ECK125274641,2068579,2068596,,,,
5308,ECK125274642,2068581,2068598,,,,
5309,ECK125274643,2068585,2068602,,,,
5310,ECK125274644,2068587,2068604,,,,
5311,ECK125274645,2068591,2068608,,,,
5312,ECK125274646,2068596,2068613,,,,
5313,ECK125274647,2068597,2068614,,,,
5314,ECK125274648,2068634,2068651,,,,
5315,ECK125274649,2068659,2068676,,,,
5316,ECK125274650,2109721,2109738,,,,
5317,ECK125274651,2109722,2109739,,,,
5318,ECK125274652,2109727,2109744,,,,
5319,ECK125274653,2109808,2109825,,,,
5320,ECK125274654,2196473,2196490,,,,
