,locus_tag,strand,tss,sigma_factor,name,box_10_left,box_10_right,box_35_left,box_35_right
7765,ECK125239390,-1.0,3723367.0,unknown,TSS_4164 (cluster),,,,
7766,ECK125239391,-1.0,3723961.0,unknown,TSS_4165,,,,
7767,ECK125239392,-1.0,3724383.0,unknown,TSS_4166 (cluster),,,,
7768,ECK125239393,-1.0,3724689.0,unknown,TSS_4167,,,,
7769,ECK125239394,-1.0,3725309.0,unknown,TSS_4168,,,,
7770,ECK125239395,-1.0,3727282.0,unknown,TSS_4170,,,,
7771,ECK125239396,-1.0,3736974.0,unknown,TSS_4171,,,,
7772,ECK125239397,-1.0,3737240.0,unknown,TSS_4172,,,,
7773,ECK125239398,-1.0,3741599.0,unknown,TSS_4173,,,,
7774,ECK125239399,-1.0,3741605.0,unknown,TSS_4174 (cluster),,,,
7775,ECK125239400,-1.0,3760154.0,unknown,TSS_4175,,,,
7776,ECK125239401,-1.0,3761300.0,unknown,TSS_4176,,,,
7777,ECK125239402,1.0,3767698.0,unknown,TSS_4177,,,,
7778,ECK125239403,1.0,3772189.0,unknown,TSS_4178,,,,
7779,ECK125239404,1.0,3774405.0,unknown,TSS_4179,,,,
7780,ECK125239405,1.0,3774416.0,unknown,TSS_4180,,,,
7781,ECK125239406,1.0,3774432.0,unknown,TSS_4181,,,,
7782,ECK125239407,1.0,3776636.0,unknown,TSS_4182,,,,
7783,ECK125239408,-1.0,3783637.0,unknown,TSS_4183 (cluster),,,,
7784,ECK125239409,-1.0,3783640.0,unknown,TSS_4184,,,,
7785,ECK125239410,-1.0,3783644.0,unknown,TSS_4185,,,,
7786,ECK125239411,-1.0,3784160.0,unknown,TSS_4186,,,,
7787,ECK125239412,-1.0,3784234.0,unknown,TSS_4188,,,,
7788,ECK125239413,-1.0,3784239.0,unknown,TSS_4189,,,,
7789,ECK125239414,-1.0,3784506.0,unknown,TSS_4190,,,,
7790,ECK125239415,-1.0,3784513.0,unknown,TSS_4191,,,,
7791,ECK125239416,-1.0,3785055.0,unknown,TSS_4192 (cluster),,,,
7792,ECK125239417,1.0,3785186.0,unknown,TSS_4193,,,,
7793,ECK125239418,1.0,3785206.0,unknown,TSS_4194 (cluster),,,,
7794,ECK125239419,1.0,3785226.0,unknown,TSS_4195 (cluster),,,,
7795,ECK125239420,1.0,3785237.0,unknown,TSS_4196 (cluster),,,,
7796,ECK125239421,1.0,3785244.0,unknown,TSS_4197 (cluster),,,,
7797,ECK125239422,1.0,3785340.0,unknown,TSS_4198,,,,
7798,ECK125239423,1.0,3785763.0,unknown,TSS_4199,,,,
7799,ECK125239424,1.0,3786671.0,unknown,TSS_4200,,,,
7800,ECK125239425,1.0,3786814.0,unknown,TSS_4201,,,,
7801,ECK125239426,1.0,3786964.0,unknown,TSS_4202,,,,
7802,ECK125239427,-1.0,3793712.0,unknown,TSS_4203 (cluster),,,,
7803,ECK125239428,1.0,3793935.0,unknown,TSS_4204,,,,
7804,ECK125239429,1.0,3794418.0,unknown,TSS_4206,,,,
7805,ECK125239430,1.0,3794433.0,unknown,TSS_4207,,,,
7806,ECK125239431,1.0,3794859.0,unknown,TSS_4208,,,,
7807,ECK125239432,-1.0,3800612.0,unknown,TSS_4209,,,,
7808,ECK125239433,-1.0,3804751.0,unknown,TSS_4210 (cluster),,,,
7809,ECK125239434,-1.0,3807069.0,unknown,TSS_4211,,,,
7810,ECK125239435,1.0,3810040.0,unknown,TSS_4212,,,,
7811,ECK125239436,-1.0,3811691.0,unknown,TSS_4213 (cluster),,,,
7812,ECK125239437,-1.0,3811696.0,unknown,TSS_4214 (cluster),,,,
7813,ECK125239438,-1.0,3811699.0,unknown,TSS_4215,,,,
7814,ECK125239439,-1.0,3811705.0,unknown,TSS_4216,,,,
7815,ECK125239440,-1.0,3811805.0,unknown,TSS_4217 (cluster),,,,
7816,ECK125239441,-1.0,3811816.0,unknown,TSS_4218 (cluster),,,,
7817,ECK125239442,1.0,3816648.0,unknown,TSS_4219,,,,
7818,ECK125239443,1.0,3817701.0,unknown,TSS_4220,,,,
7819,ECK125239444,1.0,3821384.0,unknown,TSS_4221,,,,
7820,ECK125239445,1.0,3821386.0,unknown,TSS_4222,,,,
7821,ECK125239446,1.0,3821395.0,unknown,TSS_4224 (cluster),,,,
7822,ECK125239447,1.0,3821401.0,unknown,TSS_4225,,,,
7823,ECK125239448,1.0,3821411.0,unknown,TSS_4226,,,,
7824,ECK125239449,1.0,3821413.0,unknown,TSS_4227,,,,
7825,ECK125239450,1.0,3821861.0,unknown,TSS_4228,,,,
7826,ECK125239451,1.0,3821923.0,unknown,TSS_4229 (cluster),,,,
7827,ECK125239452,1.0,3821985.0,unknown,TSS_4230 (cluster),,,,
7828,ECK125239453,1.0,3822034.0,unknown,TSS_4231,,,,
7829,ECK125239454,1.0,3822036.0,unknown,TSS_4232 (cluster),,,,
7830,ECK125239455,1.0,3822040.0,unknown,TSS_4233,,,,
7831,ECK125239456,1.0,3822245.0,unknown,TSS_4235,,,,
7832,ECK125239457,1.0,3822249.0,unknown,TSS_4236 (cluster),,,,
7833,ECK125239458,1.0,3823562.0,unknown,TSS_4237,,,,
7834,ECK125239459,1.0,3823568.0,unknown,TSS_4238 (cluster),,,,
7835,ECK125239460,1.0,3823619.0,unknown,TSS_4239,,,,
7836,ECK125239461,1.0,3824410.0,unknown,TSS_4240,,,,
7837,ECK125239462,1.0,3824657.0,unknown,TSS_4241,,,,
7838,ECK125239463,-1.0,3826330.0,unknown,TSS_4242,,,,
7839,ECK125239464,1.0,3826678.0,unknown,TSS_4243,,,,
7840,ECK125239465,-1.0,3828765.0,unknown,TSS_4244,,,,
7841,ECK125239466,1.0,3838644.0,unknown,TSS_4246,,,,
7842,ECK125239467,-1.0,3840008.0,unknown,TSS_4247,,,,
7843,ECK125239468,-1.0,3842421.0,unknown,TSS_4249 (cluster),,,,
7844,ECK125239469,-1.0,3850755.0,unknown,TSS_4250,,,,
7845,ECK125239470,-1.0,3853016.0,unknown,TSS_4251,,,,
7846,ECK125239471,1.0,3853442.0,unknown,TSS_4252,,,,
7847,ECK125239472,-1.0,3855648.0,unknown,TSS_4253,,,,
7848,ECK125239473,-1.0,3855813.0,unknown,TSS_4254,,,,
7849,ECK125239474,1.0,3856395.0,unknown,TSS_4255,,,,
7850,ECK125239475,-1.0,3856414.0,unknown,TSS_4256,,,,
7851,ECK125239476,-1.0,3875186.0,unknown,TSS_4257,,,,
7852,ECK125239477,-1.0,3876977.0,unknown,TSS_4258 (cluster),,,,
7853,ECK125239478,-1.0,3878251.0,unknown,TSS_4259,,,,
7854,ECK125239479,-1.0,3878769.0,unknown,TSS_4260 (cluster),,,,
7855,ECK125239480,-1.0,3878772.0,unknown,TSS_4261,,,,
7856,ECK125239481,-1.0,3879127.0,unknown,TSS_4262,,,,
7857,ECK125239482,-1.0,3879564.0,unknown,TSS_4263,,,,
7858,ECK125239483,-1.0,3880140.0,unknown,TSS_4264,,,,
7859,ECK125239484,-1.0,3880152.0,unknown,TSS_4265 (cluster),,,,
7860,ECK125239485,-1.0,3882351.0,unknown,TSS_4267,,,,
7861,ECK125239486,-1.0,3882359.0,unknown,TSS_4268,,,,
7862,ECK125239487,-1.0,3882731.0,unknown,TSS_4269,,,,
7863,ECK125239488,-1.0,3883878.0,unknown,TSS_4270,,,,
7864,ECK125239489,1.0,3884238.0,unknown,TSS_4272 (cluster),,,,
7865,ECK125239490,1.0,3884308.0,unknown,TSS_4273,,,,
7866,ECK125239491,1.0,3884312.0,unknown,TSS_4274,,,,
7867,ECK125239492,1.0,3884319.0,unknown,TSS_4275,,,,
7868,ECK125239493,1.0,3884346.0,unknown,TSS_4276,,,,
7869,ECK125239494,1.0,3886426.0,unknown,TSS_4277 (cluster),,,,
7870,ECK125239495,1.0,3893852.0,unknown,TSS_4279,,,,
7871,ECK125239496,-1.0,3896456.0,unknown,TSS_4280,,,,
7872,ECK125239497,-1.0,3912376.0,unknown,TSS_4281,,,,
7873,ECK125239498,-1.0,3912783.0,unknown,TSS_4282,,,,
7874,ECK125239499,-1.0,3912803.0,unknown,TSS_4283,,,,
7875,ECK125239500,-1.0,3913003.0,unknown,TSS_4284,,,,
7876,ECK125239501,-1.0,3913355.0,unknown,TSS_4285,,,,
7877,ECK125239502,-1.0,3913684.0,unknown,TSS_4286,,,,
7878,ECK125239503,-1.0,3913867.0,unknown,TSS_4287,,,,
7879,ECK125239504,-1.0,3913870.0,unknown,TSS_4288,,,,
7880,ECK125239505,-1.0,3914025.0,unknown,TSS_4289,,,,
7881,ECK125239506,-1.0,3915218.0,unknown,TSS_4290,,,,
7882,ECK125239507,-1.0,3915222.0,unknown,TSS_4291 (cluster),,,,
7883,ECK125239508,-1.0,3915989.0,unknown,TSS_4293,,,,
7884,ECK125239509,-1.0,3916641.0,unknown,TSS_4294,,,,
7885,ECK125239510,-1.0,3916759.0,unknown,TSS_4295,,,,
7886,ECK125239511,-1.0,3916978.0,unknown,TSS_4296,,,,
7887,ECK125239512,-1.0,3917001.0,unknown,TSS_4297,,,,
7888,ECK125239513,-1.0,3917107.0,unknown,TSS_4298,,,,
7889,ECK125239514,-1.0,3917272.0,unknown,TSS_4299 (cluster),,,,
7890,ECK125239515,-1.0,3917275.0,unknown,TSS_4300,,,,
7891,ECK125239516,-1.0,3917397.0,unknown,TSS_4301 (cluster),,,,
7892,ECK125239517,-1.0,3917446.0,unknown,TSS_4302,,,,
7893,ECK125239518,-1.0,3917736.0,unknown,TSS_4303,,,,
7894,ECK125239519,-1.0,3917740.0,unknown,TSS_4304 (cluster),,,,
7895,ECK125239520,-1.0,3917744.0,unknown,TSS_4305 (cluster),,,,
7896,ECK125239521,-1.0,3917765.0,unknown,TSS_4306,,,,
7897,ECK125239522,-1.0,3918078.0,unknown,TSS_4307,,,,
7898,ECK125239523,-1.0,3918597.0,unknown,TSS_4308,,,,
7899,ECK125239524,-1.0,3918988.0,unknown,TSS_4309,,,,
7900,ECK125239525,-1.0,3919083.0,unknown,TSS_4310 (cluster),,,,
7901,ECK125239526,-1.0,3919085.0,unknown,TSS_4311,,,,
7902,ECK125239527,-1.0,3919114.0,unknown,TSS_4312,,,,
7903,ECK125239528,-1.0,3919282.0,unknown,TSS_4313,,,,
7904,ECK125239529,-1.0,3919287.0,unknown,TSS_4314,,,,
7905,ECK125239530,-1.0,3919409.0,unknown,TSS_4315,,,,
7906,ECK125239531,-1.0,3919427.0,unknown,TSS_4316,,,,
7907,ECK125239532,-1.0,3919430.0,unknown,TSS_4317,,,,
7908,ECK125239533,-1.0,3919444.0,unknown,TSS_4318,,,,
7909,ECK125239534,-1.0,3919510.0,unknown,TSS_4319,,,,
7910,ECK125239535,-1.0,3919515.0,unknown,TSS_4320,,,,
7911,ECK125239536,-1.0,3919763.0,unknown,TSS_4321 (cluster),,,,
7912,ECK125239537,-1.0,3919977.0,unknown,TSS_4322,,,,
7913,ECK125239538,-1.0,3920436.0,unknown,TSS_4323 (cluster),,,,
7914,ECK125239539,-1.0,3920475.0,unknown,TSS_4324,,,,
7915,ECK125239540,-1.0,3920485.0,unknown,TSS_4325,,,,
7916,ECK125239541,-1.0,3920588.0,unknown,TSS_4326,,,,
7917,ECK125239542,-1.0,3920598.0,unknown,TSS_4327,,,,
7918,ECK125239543,-1.0,3920997.0,unknown,TSS_4328,,,,
7919,ECK125239544,-1.0,3921003.0,unknown,TSS_4329,,,,
7920,ECK125239545,-1.0,3921379.0,unknown,TSS_4330 (cluster),,,,
7921,ECK125239546,-1.0,3921382.0,unknown,TSS_4331,,,,
7922,ECK125239547,-1.0,3921385.0,unknown,TSS_4332 (cluster),,,,
7923,ECK125239548,-1.0,3921390.0,unknown,TSS_4333,,,,
7924,ECK125239549,-1.0,3921401.0,unknown,TSS_4334,,,,
7925,ECK125239550,-1.0,3921709.0,unknown,TSS_4335,,,,
7926,ECK125239551,-1.0,3921775.0,unknown,TSS_4336,,,,
7927,ECK125239552,-1.0,3921812.0,unknown,TSS_4337 (cluster),,,,
7928,ECK125239553,-1.0,3921818.0,unknown,TSS_4338 (cluster),,,,
7929,ECK125239554,-1.0,3921823.0,unknown,TSS_4339 (cluster),,,,
7930,ECK125239555,-1.0,3921829.0,unknown,TSS_4340 (cluster),,,,
7931,ECK125239556,-1.0,3922078.0,unknown,TSS_4341 (cluster),,,,
7932,ECK125239557,-1.0,3922116.0,unknown,TSS_4342 (cluster),,,,
7933,ECK125239558,-1.0,3922124.0,unknown,TSS_4343,,,,
7934,ECK125239559,-1.0,3922273.0,unknown,TSS_4344,,,,
7935,ECK125239560,-1.0,3924313.0,unknown,TSS_4345,,,,
7936,ECK125239561,-1.0,3924964.0,unknown,TSS_4346,,,,
7937,ECK125239562,-1.0,3925679.0,unknown,TSS_4347,,,,
7938,ECK125239563,-1.0,3926009.0,unknown,TSS_4348,,,,
7939,ECK125239564,1.0,3927131.0,unknown,TSS_4349 (cluster),,,,
7940,ECK125239565,1.0,3927138.0,unknown,TSS_4350,,,,
7941,ECK125239566,1.0,3927155.0,unknown,TSS_4351,,,,
7942,ECK125239567,1.0,3927521.0,unknown,TSS_4352,,,,
7943,ECK125239568,-1.0,3928691.0,unknown,TSS_4353,,,,
7944,ECK125239569,-1.0,3928821.0,unknown,TSS_4354,,,,
7945,ECK125239570,-1.0,3931076.0,unknown,TSS_4355,,,,
7946,ECK125239571,-1.0,3931080.0,unknown,TSS_4356,,,,
7947,ECK125239572,-1.0,3931130.0,unknown,TSS_4357,,,,
7948,ECK125239573,-1.0,3931158.0,unknown,TSS_4358,,,,
7949,ECK125239574,1.0,3931257.0,unknown,TSS_4359,,,,
7950,ECK125239575,1.0,3935432.0,unknown,TSS_4360,,,,
7951,ECK125239576,1.0,3936137.0,unknown,TSS_4361,,,,
7952,ECK125239577,1.0,3936145.0,unknown,TSS_4362,,,,
7953,ECK125239578,1.0,3936163.0,unknown,TSS_4363 (cluster),,,,
7954,ECK125239579,1.0,3936177.0,unknown,TSS_4364 (cluster),,,,
7955,ECK125239580,1.0,3936260.0,unknown,TSS_4365,,,,
7956,ECK125239581,1.0,3937237.0,unknown,TSS_4366 (cluster),,,,
7957,ECK125239582,-1.0,3941354.0,unknown,TSS_4367,,,,
7958,ECK125239583,1.0,3941693.0,unknown,TSS_4368,,,,
7959,ECK125239584,1.0,3946823.0,unknown,TSS_4369 (cluster),,,,
7960,ECK125239585,1.0,3948050.0,unknown,TSS_4370,,,,
7961,ECK125239586,1.0,3948058.0,unknown,TSS_4371,,,,
7962,ECK125239587,1.0,3950322.0,unknown,TSS_4373,,,,
7963,ECK125239588,1.0,3950325.0,unknown,TSS_4374,,,,
7964,ECK125239589,1.0,3950477.0,unknown,TSS_4375,,,,
7965,ECK125239590,1.0,3950479.0,unknown,TSS_4376 (cluster),,,,
7966,ECK125239591,1.0,3950482.0,unknown,TSS_4377 (cluster),,,,
7967,ECK125239592,1.0,3950485.0,unknown,TSS_4378,,,,
7968,ECK125239593,1.0,3950487.0,unknown,TSS_4379,,,,
7969,ECK125239594,1.0,3950489.0,unknown,TSS_4380 (cluster),,,,
7970,ECK125239595,1.0,3950511.0,unknown,TSS_4381,,,,
7971,ECK125239596,1.0,3950539.0,unknown,TSS_4382 (cluster),,,,
7972,ECK125239597,1.0,3950564.0,unknown,TSS_4383,,,,
7973,ECK125239598,1.0,3950727.0,unknown,TSS_4384,,,,
7974,ECK125239599,1.0,3950822.0,unknown,TSS_4385,,,,
7975,ECK125239600,1.0,3950842.0,unknown,TSS_4386,,,,
7976,ECK125239601,1.0,3950850.0,unknown,TSS_4387,,,,
7977,ECK125239602,1.0,3950867.0,unknown,TSS_4388,,,,
7978,ECK125239603,1.0,3950982.0,unknown,TSS_4389,,,,
7979,ECK125239604,1.0,3951887.0,unknown,TSS_4390,,,,
7980,ECK125239605,1.0,3952390.0,unknown,TSS_4392,,,,
7981,ECK125239606,1.0,3953336.0,unknown,TSS_4393,,,,
7982,ECK125239607,1.0,3953347.0,unknown,TSS_4394,,,,
7983,ECK125239608,1.0,3954417.0,unknown,TSS_4395,,,,
7984,ECK125239609,-1.0,3957864.0,unknown,TSS_4396,,,,
7985,ECK125239610,1.0,3957916.0,unknown,TSS_4397,,,,
7986,ECK125239611,1.0,3957937.0,unknown,TSS_4398,,,,
7987,ECK125239612,1.0,3957995.0,unknown,TSS_4399,,,,
7988,ECK125239613,1.0,3958227.0,unknown,TSS_4400,,,,
7989,ECK125239614,1.0,3958729.0,unknown,TSS_4401,,,,
7990,ECK125239615,1.0,3959129.0,unknown,TSS_4402,,,,
7991,ECK125239616,1.0,3959136.0,unknown,TSS_4403,,,,
7992,ECK125239617,-1.0,3963871.0,unknown,TSS_4405,,,,
7993,ECK125239618,-1.0,3964315.0,unknown,TSS_4406,,,,
7994,ECK125239619,-1.0,3964325.0,unknown,TSS_4407,,,,
7995,ECK125239620,-1.0,3964329.0,unknown,TSS_4408,,,,
7996,ECK125239621,-1.0,3964340.0,unknown,TSS_4409,,,,
7997,ECK125239622,-1.0,3964499.0,unknown,TSS_4410,,,,
7998,ECK125239623,-1.0,3964980.0,unknown,TSS_4411,,,,
7999,ECK125239624,-1.0,3965171.0,unknown,TSS_4412,,,,
8000,ECK125239625,-1.0,3965222.0,unknown,TSS_4413,,,,
8001,ECK125239626,-1.0,3965617.0,unknown,TSS_4414 (cluster),,,,
8002,ECK125239627,-1.0,3965630.0,unknown,TSS_4415,,,,
8003,ECK125239628,1.0,3965650.0,unknown,TSS_4416,,,,
8004,ECK125239629,1.0,3965652.0,unknown,TSS_4417,,,,
8005,ECK125239630,1.0,3965691.0,unknown,TSS_4418,,,,
8006,ECK125239631,1.0,3965693.0,unknown,TSS_4419 (cluster),,,,
8007,ECK125239632,1.0,3965697.0,unknown,TSS_4420,,,,
8008,ECK125239633,1.0,3965740.0,unknown,TSS_4421,,,,
8009,ECK125239634,1.0,3965743.0,unknown,TSS_4422,,,,
8010,ECK125239635,1.0,3965796.0,unknown,TSS_4423,,,,
8011,ECK125239636,1.0,3966246.0,unknown,TSS_4425 (cluster),,,,
8012,ECK125239637,1.0,3966365.0,unknown,TSS_4426 (cluster),,,,
8013,ECK125239638,1.0,3966369.0,unknown,TSS_4427,,,,
8014,ECK125239639,1.0,3966372.0,unknown,TSS_4428,,,,
8015,ECK125239640,1.0,3966374.0,unknown,TSS_4429,,,,
8016,ECK125239641,1.0,3966378.0,unknown,TSS_4430 (cluster),,,,
8017,ECK125239642,1.0,3966386.0,unknown,TSS_4431,,,,
8018,ECK125239643,1.0,3966397.0,unknown,TSS_4432 (cluster),,,,
8019,ECK125239644,1.0,3966439.0,unknown,TSS_4433,,,,
8020,ECK125239645,1.0,3967728.0,unknown,TSS_4434,,,,
8021,ECK125239646,1.0,3967746.0,unknown,TSS_4435,,,,
8022,ECK125239647,1.0,3967890.0,unknown,TSS_4436,,,,
8023,ECK125239648,1.0,3967895.0,unknown,TSS_4437 (cluster),,,,
8024,ECK125239649,1.0,3968862.0,unknown,TSS_4438,,,,
8025,ECK125239650,1.0,3969127.0,unknown,TSS_4439,,,,
8026,ECK125239651,1.0,3969130.0,unknown,TSS_4440,,,,
8027,ECK125239652,1.0,3969176.0,unknown,TSS_4441 (cluster),,,,
8028,ECK125239653,1.0,3969944.0,unknown,TSS_4442,,,,
8029,ECK125239654,1.0,3969950.0,unknown,TSS_4443,,,,
8030,ECK125239655,1.0,3971398.0,unknown,TSS_4444,,,,
8031,ECK125239656,1.0,3977392.0,unknown,TSS_4445 (cluster),,,,
8032,ECK125239657,1.0,3979755.0,unknown,TSS_4446,,,,
8033,ECK125239658,1.0,3979832.0,unknown,TSS_4447 (cluster),,,,
8034,ECK125239659,1.0,3979835.0,unknown,TSS_4448,,,,
8035,ECK125239660,1.0,3982165.0,unknown,TSS_4449,,,,
8036,ECK125239661,1.0,3982359.0,unknown,TSS_4450,,,,
8037,ECK125239662,1.0,3982361.0,unknown,TSS_4451 (cluster),,,,
8038,ECK125239663,1.0,3982606.0,unknown,TSS_4452,,,,
8039,ECK125239664,1.0,3986429.0,unknown,TSS_4453,,,,
8040,ECK125239665,1.0,3986434.0,unknown,TSS_4455,,,,
8041,ECK125239666,-1.0,3989213.0,unknown,TSS_4456,,,,
8042,ECK125239667,-1.0,3990791.0,unknown,TSS_4457,,,,
8043,ECK125239668,1.0,3990952.0,unknown,TSS_4458,,,,
8044,ECK125239669,1.0,3991058.0,unknown,TSS_4460,,,,
8045,ECK125239670,1.0,3991067.0,unknown,TSS_4461,,,,
8046,ECK125239671,1.0,3991069.0,unknown,TSS_4462,,,,
8047,ECK125239672,1.0,3991071.0,unknown,TSS_4463,,,,
8048,ECK125239673,1.0,3991076.0,unknown,TSS_4464,,,,
8049,ECK125239674,1.0,3991152.0,unknown,TSS_4465,,,,
8050,ECK125239675,1.0,3994491.0,unknown,TSS_4467,,,,
8051,ECK125239676,1.0,3995868.0,unknown,TSS_4468 (cluster),,,,
8052,ECK125239677,1.0,3995958.0,unknown,TSS_4469,,,,
8053,ECK125239678,1.0,3996295.0,unknown,TSS_4470,,,,
8054,ECK125239679,1.0,3996562.0,unknown,TSS_4471,,,,
8055,ECK125239680,1.0,3997751.0,unknown,TSS_4472,,,,
8056,ECK125239681,1.0,3998622.0,unknown,TSS_4474,,,,
8057,ECK125239682,1.0,3998664.0,unknown,TSS_4475,,,,
8058,ECK125239683,1.0,4001066.0,unknown,TSS_4476,,,,
8059,ECK125239684,1.0,4001192.0,unknown,TSS_4477,,,,
8060,ECK125239685,1.0,4001273.0,unknown,TSS_4478,,,,
8061,ECK125239686,-1.0,4004725.0,unknown,TSS_4479,,,,
8062,ECK125239687,1.0,4007726.0,unknown,TSS_4480,,,,
8063,ECK125239688,-1.0,4009086.0,unknown,TSS_4481,,,,
8064,ECK125239689,1.0,4010009.0,unknown,TSS_4482 (cluster),,,,
8065,ECK125239690,1.0,4012886.0,unknown,TSS_4484,,,,
8066,ECK125239691,1.0,4012922.0,unknown,TSS_4485,,,,
8067,ECK125239692,1.0,4012947.0,unknown,TSS_4486,,,,
8068,ECK125239693,1.0,4013010.0,unknown,TSS_4487,,,,
8069,ECK125239694,1.0,4013017.0,unknown,TSS_4488,,,,
8070,ECK125239695,1.0,4013034.0,unknown,TSS_4489,,,,
8071,ECK125239696,1.0,4013061.0,unknown,TSS_4490,,,,
8072,ECK125239697,1.0,4013079.0,unknown,TSS_4491,,,,
8073,ECK125239698,1.0,4013127.0,unknown,TSS_4492,,,,
8074,ECK125239699,1.0,4013584.0,unknown,TSS_4493,,,,
8075,ECK125239700,1.0,4013877.0,unknown,TSS_4494,,,,
8076,ECK125239701,1.0,4013894.0,unknown,TSS_4495,,,,
8077,ECK125239702,1.0,4013905.0,unknown,TSS_4496,,,,
8078,ECK125239703,1.0,4013974.0,unknown,TSS_4497,,,,
8079,ECK125239704,1.0,4014376.0,unknown,TSS_4498,,,,
8080,ECK125239705,1.0,4014407.0,unknown,TSS_4499,,,,
8081,ECK125239706,1.0,4014445.0,unknown,TSS_4500,,,,
8082,ECK125239707,-1.0,4014468.0,unknown,TSS_4501,,,,
8083,ECK125239708,1.0,4015162.0,unknown,TSS_4502,,,,
8084,ECK125239709,1.0,4016386.0,unknown,TSS_4503 (cluster),,,,
8085,ECK125239710,1.0,4016393.0,unknown,TSS_4504,,,,
8086,ECK125239711,1.0,4016395.0,unknown,TSS_4505,,,,
8087,ECK125239712,1.0,4016397.0,unknown,TSS_4506,,,,
8088,ECK125239713,1.0,4016404.0,unknown,TSS_4507,,,,
8089,ECK125239714,1.0,4021218.0,unknown,TSS_4508,,,,
8090,ECK125239715,1.0,4021912.0,unknown,TSS_4510 (cluster),,,,
8091,ECK125239716,1.0,4022711.0,unknown,TSS_4511,,,,
8092,ECK125239717,1.0,4023204.0,unknown,TSS_4512,,,,
8093,ECK125239718,1.0,4024812.0,unknown,TSS_4513,,,,
8094,ECK125239719,1.0,4024972.0,unknown,TSS_4514,,,,
8095,ECK125239720,1.0,4026175.0,unknown,TSS_4515 (cluster),,,,
8096,ECK125239721,1.0,4026203.0,unknown,TSS_4516,,,,
8097,ECK125239722,1.0,4027285.0,unknown,TSS_4517,,,,
8098,ECK125239723,1.0,4031130.0,unknown,TSS_4518,,,,
8099,ECK125239724,1.0,4033114.0,unknown,TSS_4519,,,,
8100,ECK125239725,1.0,4034440.0,unknown,TSS_4520,,,,
8101,ECK125239726,1.0,4034445.0,unknown,TSS_4521 (cluster),,,,
8102,ECK125239727,1.0,4035416.0,unknown,TSS_4523,,,,
8103,ECK125239728,-1.0,4041041.0,unknown,TSS_4524,,,,
8104,ECK125239729,1.0,4042047.0,unknown,TSS_4525 (cluster),,,,
8105,ECK125239730,1.0,4042399.0,unknown,TSS_4527,,,,
8106,ECK125239731,1.0,4043252.0,unknown,TSS_4528,,,,
8107,ECK125239732,1.0,4043383.0,unknown,TSS_4530 (cluster),,,,
8108,ECK125239733,1.0,4043393.0,unknown,TSS_4531,,,,
8109,ECK125239734,1.0,4043397.0,unknown,TSS_4532,,,,
8110,ECK125239735,1.0,4046939.0,unknown,TSS_4533,,,,
8111,ECK125239736,1.0,4047199.0,unknown,TSS_4534,,,,
8112,ECK125239737,1.0,4048629.0,unknown,TSS_4535,,,,
8113,ECK125239738,1.0,4048749.0,unknown,TSS_4536,,,,
8114,ECK125239739,1.0,4049298.0,unknown,TSS_4537,,,,
8115,ECK125239740,1.0,4049325.0,unknown,TSS_4538,,,,
8116,ECK125239741,-1.0,4050794.0,unknown,TSS_4540 (cluster),,,,
8117,ECK125239742,1.0,4051320.0,unknown,TSS_4543,,,,
8118,ECK125239743,1.0,4052097.0,unknown,TSS_4545,,,,
8119,ECK125239744,-1.0,4053777.0,unknown,TSS_4546 (cluster),,,,
8120,ECK125239745,-1.0,4053810.0,unknown,TSS_4547 (cluster),,,,
8121,ECK125239746,-1.0,4056602.0,unknown,TSS_4548 (cluster),,,,
8122,ECK125239747,-1.0,4056615.0,unknown,TSS_4549,,,,
8123,ECK125239748,-1.0,4056622.0,unknown,TSS_4550 (cluster),,,,
8124,ECK125239749,-1.0,4057070.0,unknown,TSS_4551,,,,
8125,ECK125239750,-1.0,4057076.0,unknown,TSS_4552,,,,
8126,ECK125239751,-1.0,4057079.0,unknown,TSS_4553,,,,
8127,ECK125239752,-1.0,4057208.0,unknown,TSS_4554,,,,
8128,ECK125239753,-1.0,4057214.0,unknown,TSS_4555,,,,
8129,ECK125239754,-1.0,4057685.0,unknown,TSS_4556,,,,
8130,ECK125239755,-1.0,4057694.0,unknown,TSS_4557 (cluster),,,,
8131,ECK125239756,-1.0,4057741.0,unknown,TSS_4558,,,,
8132,ECK125239757,-1.0,4057761.0,unknown,TSS_4559,,,,
8133,ECK125239758,-1.0,4058041.0,unknown,TSS_4560,,,,
8134,ECK125239759,-1.0,4058052.0,unknown,TSS_4561,,,,
8135,ECK125239760,-1.0,4058056.0,unknown,TSS_4562 (cluster),,,,
8136,ECK125239761,-1.0,4058061.0,unknown,TSS_4563,,,,
8137,ECK125239762,-1.0,4058078.0,unknown,TSS_4564,,,,
8138,ECK125239763,-1.0,4058086.0,unknown,TSS_4565,,,,
8139,ECK125239764,1.0,4058771.0,unknown,TSS_4567,,,,
8140,ECK125239765,1.0,4058776.0,unknown,TSS_4568,,,,
8141,ECK125239766,1.0,4059121.0,unknown,TSS_4569,,,,
8142,ECK125239767,1.0,4059139.0,unknown,TSS_4570,,,,
8143,ECK125239768,1.0,4059223.0,unknown,TSS_4571,,,,
8144,ECK125239769,-1.0,4059230.0,unknown,TSS_4572,,,,
8145,ECK125239770,1.0,4059232.0,unknown,TSS_4573 (cluster),,,,
8146,ECK125239771,1.0,4059387.0,unknown,TSS_4574,,,,
