"regulator","regulator_id","gene_id","gene_name","Pputida","source"
"FleQ","PP_4373","PP_5307","exbD","TRUE","BioCyc, https://biocyc.org/gene?orgid=PPUT160488&id=G1G01-4651#tab=REGULON"
"FleQ","PP_4373","PP_5308","tonB","TRUE","BioCyc, https://biocyc.org/gene?orgid=PPUT160488&id=G1G01-4651#tab=REGULON"
"FleQ","PP_4373","PP_5365","PP_5365","FALSE","P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
"FleQ","PP_4373","PP_5587","PP_5587","TRUE","BioCyc, https://biocyc.org/gene?orgid=PPUT160488&id=G1G01-4651#tab=REGULON"
"FleQ","PP_4373","PP_5631","PP_5631","TRUE","BioCyc, https://biocyc.org/gene?orgid=PPUT160488&id=G1G01-4651#tab=REGULON"
"FleQ","PP_4373","PP_5693","PP_5693","TRUE","BioCyc, https://biocyc.org/gene?orgid=PPUT160488&id=G1G01-4651#tab=REGULON"
"FleQ","PP_4373","PP_5699","PP_5699","TRUE","BioCyc, https://biocyc.org/gene?orgid=PPUT160488&id=G1G01-4651#tab=REGULON"
"FleQ","PP_4373","PP_5745","PP_5745","TRUE","BioCyc, https://biocyc.org/gene?orgid=PPUT160488&id=G1G01-4651#tab=REGULON"
"BkdR","PP_4400","PP_4401","bkdAA","TRUE","DOI:10.1128/jb.175.13.3934-3940.1993"
"BkdR","PP_4400","PP_4402","bkdAB","TRUE","DOI:10.1128/jb.175.13.3934-3940.1993"
"BkdR","PP_4400","PP_4403","bkdB","TRUE","DOI:10.1128/jb.175.13.3934-3940.1993"
"BkdR","PP_4400","PP_4404","lpdV","TRUE","DOI:10.1128/jb.175.13.3934-3940.1993"
"EutR","PP_4429","PP_4425","PP_4425","TRUE","RegPrecise, http://regprecise.sbpdiscovery.org:8080/WebRegPrecise/regulon.jsp?regulon_id=58312"
"EutR","PP_4429","PP_4426","PP_4426","TRUE","RegPrecise, http://regprecise.sbpdiscovery.org:8080/WebRegPrecise/regulon.jsp?regulon_id=58312"
"EutR","PP_4429","PP_4427","PP_4427","TRUE","RegPrecise, http://regprecise.sbpdiscovery.org:8080/WebRegPrecise/regulon.jsp?regulon_id=58312"
"EutR","PP_4429","PP_4428","PP_4428","TRUE","RegPrecise, http://regprecise.sbpdiscovery.org:8080/WebRegPrecise/regulon.jsp?regulon_id=58312"
"EutR","PP_4429","PP_4429","PP_4429","TRUE","RegPrecise, http://regprecise.sbpdiscovery.org:8080/WebRegPrecise/regulon.jsp?regulon_id=58312"
"EutR","PP_4429","PP_4430","PP_4430","TRUE","RegPrecise, http://regprecise.sbpdiscovery.org:8080/WebRegPrecise/regulon.jsp?regulon_id=58312"
"EutR","PP_4429","PP_4431","ocd","TRUE","RegPrecise, http://regprecise.sbpdiscovery.org:8080/WebRegPrecise/regulon.jsp?regulon_id=58312"
"EutR","PP_4429","PP_4432","PP_4432","TRUE","RegPrecise, http://regprecise.sbpdiscovery.org:8080/WebRegPrecise/regulon.jsp?regulon_id=58312"
"AmrZ","PP_4470","PP_0086","PP_0086","FALSE","P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
"AmrZ","PP_4470","PP_0100","cynT","FALSE","P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
"AmrZ","PP_4470","PP_0156","pntAA","FALSE","P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
"AmrZ","PP_4470","PP_0200","nfeD","FALSE","P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
"AmrZ","PP_4470","PP_0202","PP_0202","FALSE","P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
"AmrZ","PP_4470","PP_0279","PP_0279","FALSE","P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
"AmrZ","PP_4470","PP_0286","mutY","FALSE","P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
"AmrZ","PP_4470","PP_0287","PP_0287","FALSE","P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
"AmrZ","PP_4470","PP_0298","gbdR","FALSE","P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
"AmrZ","PP_4470","PP_0381","pqqF","FALSE","P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
"AmrZ","PP_4470","PP_0401","rsmA","FALSE","P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
"AmrZ","PP_4470","PP_0403","surA","FALSE","P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
"AmrZ","PP_4470","PP_0431","PP_0431","FALSE","P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
"AmrZ","PP_4470","PP_0513","nrdR","FALSE","P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
"AmrZ","PP_4470","PP_0547","mpl","FALSE","P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
"AmrZ","PP_4470","PP_0562","ctpL","FALSE","P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
"AmrZ","PP_4470","PP_0563","PP_0563","FALSE","P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
"AmrZ","PP_4470","PP_0604","lspA","FALSE","P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
"AmrZ","PP_4470","PP_0753","PP_0753","FALSE","P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
"AmrZ","PP_4470","PP_0767","PP_0767","FALSE","P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
"AmrZ","PP_4470","PP_0816","cyoE","FALSE","P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
"AmrZ","PP_4470","PP_0838","suhB","FALSE","P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
"AmrZ","PP_4470","PP_0860","PP_0860","FALSE","P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
"AmrZ","PP_4470","PP_0888","regA","FALSE","P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
"AmrZ","PP_4470","PP_0914","bifA","FALSE","P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
"AmrZ","PP_4470","PP_0916","PP_0916","FALSE","P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
"AmrZ","PP_4470","PP_0925","PP_0925","FALSE","P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
"AmrZ","PP_4470","PP_0946","sodA","FALSE","P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
"AmrZ","PP_4470","PP_0951","hpf","FALSE","P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
"AmrZ","PP_4470","PP_0972","PP_0972","FALSE","P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
"AmrZ","PP_4470","PP_1043","upxB","FALSE","P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
"AmrZ","PP_4470","PP_1081","grxD","FALSE","P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
"AmrZ","PP_4470","PP_1154","PP_1154","FALSE","P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
"AmrZ","PP_4470","PP_1189","PP_1189","FALSE","P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
"AmrZ","PP_4470","PP_1277","algA","TRUE","BioCyc, https://biocyc.org/gene?orgid=PPUT160488&id=G1G01-4766#tab=REGULON"
"AmrZ","PP_4470","PP_1278","algF","TRUE","BioCyc, https://biocyc.org/gene?orgid=PPUT160488&id=G1G01-4766#tab=REGULON"
"AmrZ","PP_4470","PP_1279","algJ","TRUE","BioCyc, https://biocyc.org/gene?orgid=PPUT160488&id=G1G01-4766#tab=REGULON"
"AmrZ","PP_4470","PP_1280","algI","TRUE","BioCyc, https://biocyc.org/gene?orgid=PPUT160488&id=G1G01-4766#tab=REGULON"
"AmrZ","PP_4470","PP_1281","algL","TRUE","BioCyc, https://biocyc.org/gene?orgid=PPUT160488&id=G1G01-4766#tab=REGULON"
"AmrZ","PP_4470","PP_1282","algX","TRUE","BioCyc, https://biocyc.org/gene?orgid=PPUT160488&id=G1G01-4766#tab=REGULON"
"AmrZ","PP_4470","PP_1283","algG","TRUE","BioCyc, https://biocyc.org/gene?orgid=PPUT160488&id=G1G01-4766#tab=REGULON"
"AmrZ","PP_4470","PP_1284","algE","TRUE","BioCyc, https://biocyc.org/gene?orgid=PPUT160488&id=G1G01-4766#tab=REGULON"
"AmrZ","PP_4470","PP_1285","algK","TRUE","BioCyc, https://biocyc.org/gene?orgid=PPUT160488&id=G1G01-4766#tab=REGULON"
"AmrZ","PP_4470","PP_1286","alg44","TRUE","BioCyc, https://biocyc.org/gene?orgid=PPUT160488&id=G1G01-4766#tab=REGULON"
"AmrZ","PP_4470","PP_1287","alg8","TRUE","BioCyc, https://biocyc.org/gene?orgid=PPUT160488&id=G1G01-4766#tab=REGULON"
"AmrZ","PP_4470","PP_1288","algD","TRUE","BioCyc, https://biocyc.org/gene?orgid=PPUT160488&id=G1G01-4766#tab=REGULON, P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
"AmrZ","PP_4470","PP_1331","ftsI","FALSE","P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
"AmrZ","PP_4470","PP_1367","purU-II","FALSE","P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
"AmrZ","PP_4470","PP_1487","PP_1487","FALSE","P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
"AmrZ","PP_4470","PP_1501","PP_1501","FALSE","P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
"AmrZ","PP_4470","PP_1503","PP_1503","FALSE","P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
"AmrZ","PP_4470","PP_1519","PP_1519","FALSE","P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
"AmrZ","PP_4470","PP_1522","cspA-I","FALSE","P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
"AmrZ","PP_4470","PP_1595","uppS","FALSE","P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
"AmrZ","PP_4470","PP_1599","bamA-I","FALSE","P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
"AmrZ","PP_4470","PP_1606","dnaEA","FALSE","P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
"AmrZ","PP_4470","PP_1618","ispF","FALSE","P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
"AmrZ","PP_4470","PP_1642","PP_1642","FALSE","P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
"AmrZ","PP_4470","PP_1656","relA","FALSE","P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
"AmrZ","PP_4470","PP_1668","hda","FALSE","P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
"AmrZ","PP_4470","PP_1670","PP_1670","FALSE","P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
"AmrZ","PP_4470","PP_1672","cobO","FALSE","P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
"AmrZ","PP_4470","PP_1709","PP_1709","FALSE","P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
"AmrZ","PP_4470","PP_1724","PP_1724","FALSE","P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
"AmrZ","PP_4470","PP_1802","wbpZ","FALSE","P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
"AmrZ","PP_4470","PP_1805","wbpM","FALSE","P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
"AmrZ","PP_4470","PP_1824","PP_1824","FALSE","P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
"AmrZ","PP_4470","PP_1829","PP_1829","FALSE","P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
"AmrZ","PP_4470","PP_1863","PP_1863","FALSE","P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
"AmrZ","PP_4470","PP_1913","fabD","FALSE","P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
"AmrZ","PP_4470","PP_1989","asd","FALSE","P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
"AmrZ","PP_4470","PP_1998","dedD","FALSE","P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
"AmrZ","PP_4470","PP_2091","PP_2091","FALSE","P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
"AmrZ","PP_4470","PP_2125","yegS","FALSE","P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
"AmrZ","PP_4470","PP_2229","mrpC","FALSE","P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
"AmrZ","PP_4470","PP_2302","lon-II","FALSE","P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
"AmrZ","PP_4470","PP_2310","PP_2310","FALSE","P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
"AmrZ","PP_4470","PP_2335","prpC","FALSE","P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
"AmrZ","PP_4470","PP_2455","rbsA-I","FALSE","P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
"AmrZ","PP_4470","PP_2595","PP_2595","FALSE","P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
"AmrZ","PP_4470","PP_2683","PP_2683","FALSE","P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
"AmrZ","PP_4470","PP_2819","oprJ","FALSE","P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
"AmrZ","PP_4470","PP_2853","PP_2853","FALSE","P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
"AmrZ","PP_4470","PP_2868","PP_2868","FALSE","P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
"AmrZ","PP_4470","PP_3132","PP_3132","TRUE","DOI:10.1016/j.micres.2018.09.004"
"AmrZ","PP_4470","PP_5588","PP_5588","TRUE","DOI:10.1016/j.micres.2018.09.004"
"AmrZ","PP_4470","PP_3133","PP_3133","TRUE","DOI:10.1016/j.micres.2018.09.004"
"AmrZ","PP_4470","PP_3134","PP_3134","TRUE","DOI:10.1016/j.micres.2018.09.004"
"AmrZ","PP_4470","PP_3135","PP_3135","TRUE","DOI:10.1016/j.micres.2018.09.004"
"AmrZ","PP_4470","PP_3136","PP_3136","TRUE","DOI:10.1016/j.micres.2018.09.004"
"AmrZ","PP_4470","PP_3137","PP_3137","TRUE","DOI:10.1016/j.micres.2018.09.004"
"AmrZ","PP_4470","PP_3138","PP_3138","TRUE","DOI:10.1016/j.micres.2018.09.004"
"AmrZ","PP_4470","PP_3139","PP_3139","TRUE","DOI:10.1016/j.micres.2018.09.004"
"AmrZ","PP_4470","PP_3140","PP_3140","TRUE","DOI:10.1016/j.micres.2018.09.004"
"AmrZ","PP_4470","PP_3141","PP_3141","TRUE","DOI:10.1016/j.micres.2018.09.004"
"AmrZ","PP_4470","PP_3142","PP_3142","TRUE","DOI:10.1016/j.micres.2018.09.004"
"AmrZ","PP_4470","PP_3437","yegH","FALSE","P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
"AmrZ","PP_4470","PP_3459","peaD","TRUE","BioCyc, https://biocyc.org/gene?orgid=PPUT160488&id=G1G01-4766#tab=REGULON"
"AmrZ","PP_4470","PP_3460","peaC","TRUE","BioCyc, https://biocyc.org/gene?orgid=PPUT160488&id=G1G01-4766#tab=REGULON"
"AmrZ","PP_4470","PP_3461","peaB","TRUE","BioCyc, https://biocyc.org/gene?orgid=PPUT160488&id=G1G01-4766#tab=REGULON"
"AmrZ","PP_4470","PP_3531","PP_3531","FALSE","P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
"AmrZ","PP_4470","PP_3537","pobA","FALSE","P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
"AmrZ","PP_4470","PP_3631","htrG","FALSE","P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
"AmrZ","PP_4470","PP_3774","PP_3774","FALSE","P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
"AmrZ","PP_4470","PP_3946","nicR","FALSE","P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
"AmrZ","PP_4470","PP_4053","treY","FALSE","P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
"AmrZ","PP_4470","PP_4188","sucB","FALSE","P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
"AmrZ","PP_4470","PP_4275","PP_4275","FALSE","P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
"AmrZ","PP_4470","PP_4293","PP_4293","FALSE","P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
"AmrZ","PP_4470","PP_4373","fleQ","FALSE","P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
"AmrZ","PP_4470","PP_4385","flgG","FALSE","P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
"AmrZ","PP_4470","PP_4388","flgE","FALSE","P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
"AmrZ","PP_4470","PP_4397","ycgR","FALSE","P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
"AmrZ","PP_4470","PP_4403","bkdB","FALSE","P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
"AmrZ","PP_4470","PP_4470","PP_4470","FALSE","P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
"AmrZ","PP_4470","PP_4485","hisQ","FALSE","P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
"AmrZ","PP_4470","PP_4489","phhR","FALSE","P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
"AmrZ","PP_4470","PP_4616","PP_4616","FALSE","P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
"AmrZ","PP_4470","PP_4628","PP_4628","FALSE","P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
"AmrZ","PP_4470","PP_4640","PP_4640","FALSE","P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
"AmrZ","PP_4470","PP_4715","tpiA","FALSE","P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
"AmrZ","PP_4470","PP_4769","PP_4769","FALSE","P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
"AmrZ","PP_4470","PP_4828","cobH","FALSE","P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
"AmrZ","PP_4470","PP_4843","urtC","FALSE","P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
"AmrZ","PP_4470","PP_4845","urtE","FALSE","P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
"AmrZ","PP_4470","PP_4903","rsgA","FALSE","P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
"AmrZ","PP_4470","PP_4917","pde","FALSE","P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
"AmrZ","PP_4470","PP_4946","putP","FALSE","P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
"AmrZ","PP_4470","PP_4980","rhlE-II","FALSE","P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
"AmrZ","PP_4470","PP_5023","PP_5023","FALSE","P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
"AmrZ","PP_4470","PP_5039","PP_5039","FALSE","P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
"AmrZ","PP_4470","PP_5089","argS","FALSE","P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
"AmrZ","PP_4470","PP_5110","ftsE","FALSE","P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
"AmrZ","PP_4470","PP_5178","spuG","FALSE","P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
"AmrZ","PP_4470","PP_5218","PP_5218","FALSE","P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
"AmrZ","PP_4470","PP_5267","PP_5267","FALSE","P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
"AmrZ","PP_4470","PP_5328","PP_5328","FALSE","P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
"AmrZ","PP_4470","PP_5602","peaA","TRUE","BioCyc, https://biocyc.org/gene?orgid=PPUT160488&id=G1G01-4766#tab=REGULON"
"PhhR","PP_4489","PP_4489","phhR","TRUE","RegPrecise, http://regprecise.sbpdiscovery.org:8080/WebRegPrecise/regulon.jsp?regulon_id=11147"
"PhhR","PP_4489","PP_4490","phhA","TRUE","RegPrecise, http://regprecise.sbpdiscovery.org:8080/WebRegPrecise/regulon.jsp?regulon_id=11147"
"PhhR","PP_4489","PP_4491","phhB","TRUE","RegPrecise, http://regprecise.sbpdiscovery.org:8080/WebRegPrecise/regulon.jsp?regulon_id=11147"
"HmgR","PP_4622","PP_4619","hmgC","TRUE","RegPrecise, http://regprecise.sbpdiscovery.org:8080/WebRegPrecise/regulon.jsp?regulon_id=60209"
"HmgR","PP_4622","PP_4620","hmgB","TRUE","RegPrecise, http://regprecise.sbpdiscovery.org:8080/WebRegPrecise/regulon.jsp?regulon_id=60209"
"HmgR","PP_4622","PP_4621","hmgA","TRUE","RegPrecise, http://regprecise.sbpdiscovery.org:8080/WebRegPrecise/regulon.jsp?regulon_id=60209"
"HmgR","PP_4622","PP_4622","hmgR","TRUE","RegPrecise, http://regprecise.sbpdiscovery.org:8080/WebRegPrecise/regulon.jsp?regulon_id=60209"
"PP_4647","PP_4647","PP_4293","PP_4293","FALSE","P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
"PP_4647","PP_4647","PP_0952","rpoN","FALSE","P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
"PP_4647","PP_4647","PP_0791","yjjV","FALSE","P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
"CbrB","PP_4696","PP_0009","rpmH","TRUE","DOI:10.1371/journal.pone.0209191"
"CbrB","PP_4696","PP_0036","PP_0036","TRUE","DOI:10.1371/journal.pone.0209191"
"CbrB","PP_4696","PP_0153","PP_0153","TRUE","DOI:10.1371/journal.pone.0209191"
"CbrB","PP_4696","PP_0167","paxB","TRUE","DOI:10.1371/journal.pone.0209191"
"CbrB","PP_4696","PP_0168","PP_0168","TRUE","DOI:10.1371/journal.pone.0209191"
"CbrB","PP_4696","PP_0397","yeaG","TRUE","DOI:10.1371/journal.pone.0209191"
"CbrB","PP_4696","PP_0640","PP_0640","TRUE","DOI:10.1371/journal.pone.0209191"
"CbrB","PP_4696","PP_0731","pcs","TRUE","DOI:10.1371/journal.pone.0209191"
"CbrB","PP_4696","PP_0876","PP_0876","TRUE","DOI:10.1371/journal.pone.0209191"
"CbrB","PP_4696","PP_0952","rpoN","TRUE","DOI:10.1371/journal.pone.0209191"
"CbrB","PP_4696","PP_1116","PP_1116","TRUE","DOI:10.1371/journal.pone.0209191"
"CbrB","PP_4696","PP_1117","PP_1117","TRUE","DOI:10.1371/journal.pone.0209191"
"CbrB","PP_4696","PP_1206","oprD","TRUE","DOI:10.1371/journal.pone.0209191"
"CbrB","PP_4696","PP_1288","algD","TRUE","DOI:10.1371/journal.pone.0209191"
"CbrB","PP_4696","PP_1691","PP_1691","TRUE","DOI:10.1371/journal.pone.0209191"
"CbrB","PP_4696","PP_1795","PP_1795","TRUE","DOI:10.1371/journal.pone.0209191"
"CbrB","PP_4696","PP_1947","PP_1947","TRUE","DOI:10.1371/journal.pone.0209191"
"CbrB","PP_4696","PP_2062","PP_2062","TRUE","DOI:10.1371/journal.pone.0209191"
"CbrB","PP_4696","PP_2265","folD-II","TRUE","DOI:10.1371/journal.pone.0209191"
"CbrB","PP_4696","PP_2509","PP_2509","TRUE","DOI:10.1371/journal.pone.0209191"
"CbrB","PP_4696","PP_2541","PP_2541","TRUE","DOI:10.1371/journal.pone.0209191"
"CbrB","PP_4696","PP_2810","PP_2810","TRUE","DOI:10.1371/journal.pone.0209191"
"CbrB","PP_4696","PP_2858","PP_2858","TRUE","DOI:10.1371/journal.pone.0209191"
"CbrB","PP_4696","PP_3009","PP_3009","TRUE","DOI:10.1371/journal.pone.0209191"
"CbrB","PP_4696","PP_3012","PP_3012","TRUE","DOI:10.1371/journal.pone.0209191"
"CbrB","PP_4696","PP_3026","PP_3026","TRUE","DOI:10.1371/journal.pone.0209191"
"CbrB","PP_4696","PP_3074","bhbP","TRUE","DOI:10.1371/journal.pone.0209191"
"CbrB","PP_4696","PP_3110","PP_3110","TRUE","DOI:10.1371/journal.pone.0209191"
"CbrB","PP_4696","PP_3238","PP_3238","TRUE","DOI:10.1371/journal.pone.0209191"
"CbrB","PP_4696","PP_3420","PP_3420","TRUE","DOI:10.1371/journal.pone.0209191"
"CbrB","PP_4696","PP_3441","PP_3441","TRUE","DOI:10.1371/journal.pone.0209191"
"CbrB","PP_4696","PP_3656","PP_3656","TRUE","DOI:10.1371/journal.pone.0209191"
"CbrB","PP_4696","PP_3791","PP_3791","TRUE","DOI:10.1371/journal.pone.0209191"
"CbrB","PP_4696","PP_3929","PP_3929","TRUE","DOI:10.1371/journal.pone.0209191"
"CbrB","PP_4696","PP_4035","pydP","TRUE","DOI:10.1371/journal.pone.0209191"
"CbrB","PP_4696","PP_4050","glgA","TRUE","DOI:10.1371/journal.pone.0209191"
"CbrB","PP_4696","PP_4070","PP_4070","TRUE","DOI:10.1371/journal.pone.0209191"
"CbrB","PP_4696","PP_4283","PP_4283","TRUE","DOI:10.1371/journal.pone.0209191"
"CbrB","PP_4696","PP_4309","PP_4309","TRUE","DOI:10.1371/journal.pone.0209191"
"CbrB","PP_4696","PP_4391","flgB","TRUE","DOI:10.1371/journal.pone.0209191"
"CbrB","PP_4696","PP_4424","PP_4424","TRUE","DOI:10.1371/journal.pone.0209191"
"CbrB","PP_4696","PP_4451","PP_4451","TRUE","DOI:10.1371/journal.pone.0209191"
"CbrB","PP_4696","PP_4471","mgtE","TRUE","DOI:10.1371/journal.pone.0209191"
"CbrB","PP_4696","PP_4474","alaS","TRUE","DOI:10.1371/journal.pone.0209191"
"CbrB","PP_4696","PP_4486","argT","TRUE","DOI:10.1371/journal.pone.0209191"
"CbrB","PP_4696","PP_4520","PP_4520","TRUE","DOI:10.1371/journal.pone.0209191"
"CbrB","PP_4696","PP_4643","PP_4643","TRUE","DOI:10.1371/journal.pone.0209191"
"CbrB","PP_4696","PP_4739","PP_4739","TRUE","DOI:10.1371/journal.pone.0209191"
"CbrB","PP_4696","PP_4925","PP_4925","TRUE","DOI:10.1371/journal.pone.0209191"
"CbrB","PP_4696","PP_5129","PP_5129","TRUE","DOI:10.1371/journal.pone.0209191"
"CbrB","PP_4696","PP_5184","spuI","TRUE","DOI:10.1371/journal.pone.0209191"
"CbrB","PP_4696","PP_5212","PP_5212","TRUE","DOI:10.1371/journal.pone.0209191"
"CbrB","PP_4696","PP_5375","PP_5375","TRUE","DOI:10.1371/journal.pone.0209191"
"CbrB","PP_4696","PP_5376","PP_5376","TRUE","DOI:10.1371/journal.pone.0209191"
"Fur","PP_4730","PP_0161","PP_0161","FALSE","same operon with PP_0162"
"Fur","PP_4730","PP_0162","PP_0162","FALSE","CollectTF"
